Source_ID,SS,SSBS
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  141
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  142
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  143
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  144
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  145
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  146
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  147
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  148
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  149
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  15
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  150
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  151
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  152
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  153
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  154
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  155
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  156
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  157
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  158
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  159
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  16
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  160
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  165
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  166
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  167
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  168
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  169
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  17
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  170
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  171
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  172
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  173
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  174
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  175
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  176
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  177
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  178
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  179
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  18
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  180
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  186
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  187
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  188
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  189
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  19
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  190
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  191
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  192
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  193
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  194
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  198
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  199
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  2
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  20
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  200
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  201
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  202
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  203
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  204
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  205
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  206
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  207
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  208
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  21
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  210
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  213
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  214
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  216
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  217
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  218
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  22
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  220
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  224
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  225
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  226
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  227
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  228
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  229
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  23
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  230
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  231
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  232
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  233
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  234
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  235
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  236
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  237
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  238
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  239
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  24
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  240
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  241
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  242
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  243
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  244
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  245
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  246
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  247
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  248
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  249
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  25
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  250
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  251
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  26
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  27
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  28
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  29
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  3
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  30
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  31
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  32
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  33
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  34
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  35
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  36
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  38
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  39
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  4
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  40
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  41
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  43
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  44
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  45
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  46
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  47
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  48
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  49
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  5
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  50
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  51
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  52
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  53
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  54
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  55
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  57
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  58
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  59
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  6
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  60
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  61
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  62
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  64
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  65
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  68
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  69
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  7
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  70
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  71
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  72
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  74
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  75
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  76
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  77
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  78
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  79
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  8
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  80
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  81
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  82
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  83
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  85
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  88
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  89
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  9
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  90
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  94
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  95
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  96
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  97
VB1_2013a_Jones,VB1_2013a_Jones 1,VB1_2013a_Jones 1  98
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  1
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  10
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  11
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  12
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  13
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  14
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  15
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  16
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  17
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  18
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  19
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  2
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  20
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  21
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  22
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  23
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  24
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  25
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  26
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  27
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  28
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  3
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  4
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  5
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  6
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  7
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  8
VB1_2014__Jones,VB1_2014__Jones 1,VB1_2014__Jones 1  9
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  1
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  10
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  11
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  12
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  13
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  14
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  15
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  16
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  17
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  18
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  19
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  2
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  20
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  21
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  22
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  23
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  24
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  25
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  26
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  27
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  28
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  29
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  3
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  30
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  31
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  32
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  33
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  34
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  35
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  36
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  37
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  38
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  39
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  4
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  40
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  41
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  42
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  43
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  44
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  45
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  46
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  47
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  48
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  49
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  5
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  50
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  54
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  6
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  66
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  68
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  69
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  7
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  71
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  72
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  73
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  74
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  75
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  8
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  80
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  81
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  84
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  85
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  86
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  87
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  88
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  89
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  9
VK1_2007__StLaurent,VK1_2007__StLaurent 1,VK1_2007__StLaurent 1  90
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  1
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  10
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  11
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  12
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  13
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  14
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  15
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  16
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  17
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  18
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  19
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  2
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  20
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  21
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  22
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  23
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  24
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  25
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  26
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  27
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  28
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  29
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  3
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  30
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  31
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  32
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  33
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  34
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  35
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  36
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  37
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  38
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  39
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  4
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  40
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  41
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  42
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  43
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  44
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  45
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  46
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  47
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  48
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  49
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  5
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  50
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  54
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  6
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  66
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  68
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  69
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  7
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  71
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  72
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  73
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  74
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  75
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  8
VK1_2007__StLaurent,VK1_2007__StLaurent 2,VK1_2007__StLaurent 2  80
